target_id	length	eff_length	est_counts	tpm
ENSMUST00000086267.6	3245	3196	101.791	2.25267
ENSMUST00000097541.10	4010	3961	0.0149006	0.00026607
ENSMUST00000111875.2	1296	1247	0	0
ENSMUST00000134499.8	509	460	0	0
ENSMUST00000148810.8	6531	6482	1714.19	18.7046
ENSMUST00000188786.2	487	438	0	0
ENSMUST00000185857.2	675	626	0	0
ENSMUST00000189132.2	2004	1955	0	0
ENSMUST00000190362.7	1604	1555	0	0
ENSMUST00000191156.2	2456	2407	0	0
ENSMUST00000019843.15	1511	1462	32.4738	1.57102
ENSMUST00000111159.2	4906	4857	244.898	3.56627
ENSMUST00000111160.9	4735	4686	7.01339	0.105858
ENSMUST00000211158.2	249	200	0	0
ENSMUST00000180591.2	1219	1170	0	0
ENSMUST00000193187.2	610	561	0	0
ENSMUST00000077225.8	4944	4895	8.48354	0.12258
ENSMUST00000094276.5	4204	4155	0	0
ENSMUST00000192699.2	218	169	0	0
ENSMUST00000192851.2	857	808	0	0
ENSMUST00000193440.2	549	500	0	0
ENSMUST00000193480.2	3734	3685	45.3602	0.87063
ENSMUST00000194269.2	100	51	0	0
ENSMUST00000194319.2	335	286	0	0
ENSMUST00000195002.2	394	345	3.44084	0.705411
ENSMUST00000195388.2	525	476	2.09143	0.310766
ENSMUST00000195549.6	646	597	0	0
ENSMUST00000195612.2	3790	3741	147.624	2.79104
ENSMUST00000191905.2	1257	1208	0	0
ENSMUST00000192282.2	455	406	0	0
ENSMUST00000193447.2	1233	1184	0	0
ENSMUST00000194583.2	375	326	0	0
ENSMUST00000027215.12	1272	1223	121.422	7.02208
ENSMUST00000125540.2	423	374	0	0
ENSMUST00000127923.8	429	380	6.39354	1.19002
ENSMUST00000128190.8	1275	1226	0	0
ENSMUST00000129702.2	399	350	0	0
ENSMUST00000133677.8	935	886	0	0
ENSMUST00000143327.2	552	503	3.44009	0.483725
ENSMUST00000147571.8	1360	1311	191.335	10.3226
ENSMUST00000147661.8	486	437	0	0
ENSMUST00000149502.8	449	400	0	0
ENSMUST00000150911.8	960	911	146.908	11.4058
ENSMUST00000152239.8	1046	997	0	0
ENSMUST00000156392.8	1122	1073	31.7783	2.09472
ENSMUST00000059498.12	6327	6278	776.999	8.75379
ENSMUST00000187951.7	3115	3066	3.00054	0.0692188
ENSMUST00000188145.7	3262	3213	0	0
ENSMUST00000191070.2	3127	3078	0	0
ENSMUST00000134195.3	521	472	2.77745	0.416199
ENSMUST00000148542.8	571	522	0	0
ENSMUST00000016106.6	768	719	0	0
ENSMUST00000044581.14	9559	9510	55.689	0.414176
ENSMUST00000121533.3	835	786	19.8763	1.78859
ENSMUST00000128433.8	772	723	30.4456	2.97839
ENSMUST00000187603.7	2548	2499	0	0
ENSMUST00000187716.2	406	357	0	0
ENSMUST00000016105.9	2771	2722	2254.15	58.5721
ENSMUST00000159184.2	2069	2020	10.0696	0.352581
ENSMUST00000161808.2	1733	1684	49.7839	2.09095
ENSMUST00000194528.3	3435	3386	0	0
ENSMUST00000015124.15	1133	1084	104.353	6.80882
ENSMUST00000159270.2	698	649	0	0
ENSMUST00000159717.2	651	602	2.13913	0.251326
ENSMUST00000161717.2	775	726	0	0
ENSMUST00000162371.2	431	382	0	0
ENSMUST00000163027.2	283	234	0	0
ENSMUST00000188105.2	2418	2369	8.58693	0.256371
ENSMUST00000027451.13	6328	6279	0.16164	0.00182077
ENSMUST00000186930.2	584	535	0.646631	0.0854869
ENSMUST00000187346.2	614	565	0	0
ENSMUST00000188797.7	3612	3563	1.03565	0.0205586
ENSMUST00000188952.7	6315	6266	2.15608	0.0243372
ENSMUST00000189934.2	3466	3417	0	0
ENSMUST00000190149.7	3043	2994	0	0
ENSMUST00000044311.9	4093	4044	0	0
ENSMUST00000127586.8	3368	3319	0	0
ENSMUST00000189147.2	1849	1800	0	0
ENSMUST00000189245.2	854	805	0	0
ENSMUST00000027213.14	1765	1716	34.2941	1.41351
ENSMUST00000065767.9	2359	2310	18.979	0.581109
ENSMUST00000141125.8	2085	2036	134.673	4.67841
ENSMUST00000149665.2	2031	1982	0	0
ENSMUST00000152643.2	864	815	0	0
ENSMUST00000094273.10	1663	1614	0	0
ENSMUST00000191719.6	3033	2984	2.03396	0.0482104
ENSMUST00000192146.2	3494	3445	0	0
ENSMUST00000238506.2	3426	3377	0	0
ENSMUST00000239149.2	3453	3404	0	0
ENSMUST00000239155.2	3494	3445	0	0
ENSMUST00000004994.16	3078	3029	0	0
ENSMUST00000087086.7	3863	3814	0	0
ENSMUST00000172555.2	3271	3222	0	0
ENSMUST00000035991.8	3313	3264	190.053	4.11832
ENSMUST00000114709.3	3570	3521	0	0
ENSMUST00000129068.2	361	312	0	0
ENSMUST00000138521.8	341	292	3.46147	0.838445
ENSMUST00000155917.8	641	592	0	0
ENSMUST00000186280.2	405	356	2.48602	0.493914
ENSMUST00000036172.10	4002	3953	48.8191	0.873494
ENSMUST00000188113.2	1450	1401	0	0
ENSMUST00000027783.14	8802	8753	940.892	7.6029
ENSMUST00000069568.4	1193	1144	0	0
ENSMUST00000159284.2	690	641	6.45004	0.711707
ENSMUST00000161075.8	2590	2541	590.612	16.4397
ENSMUST00000027781.7	471	422	477.513	80.033
ENSMUST00000154437.2	670	621	29.054	3.30911
ENSMUST00000027214.4	3907	3858	433.371	7.945
ENSMUST00000131177.8	4239	4190	0	0
ENSMUST00000137380.8	1060	1011	3.30562	0.231259
ENSMUST00000139510.8	532	483	0	0
ENSMUST00000145406.2	494	445	0	0
ENSMUST00000155862.2	956	907	3.14202	0.245018
ENSMUST00000188376.2	1779	1730	5.18181	0.211851
ENSMUST00000054801.4	3211	3162	0	0
ENSMUST00000150062.2	1558	1509	0	0
ENSMUST00000190951.2	1108	1059	0	0
ENSMUST00000068333.14	1951	1902	153.748	5.71737
ENSMUST00000170217.8	2036	1987	592.852	21.103
ENSMUST00000188247.7	970	921	0	0
ENSMUST00000189529.7	1801	1752	510.249	20.5989
ENSMUST00000189931.7	449	400	11.2149	1.98304
ENSMUST00000190441.2	619	570	5.47627	0.679526
ENSMUST00000191021.2	656	607	1.91581	0.223234
ENSMUST00000170511.3	3063	3014	0	0
ENSMUST00000190853.2	3004	2955	0	0
ENSMUST00000027760.14	4572	4523	46.9155	0.733645
ENSMUST00000111857.3	3037	2988	10.0377	0.237603
ENSMUST00000111859.8	5092	5043	0	0
ENSMUST00000128251.8	409	360	0.0564805	0.0110967
ENSMUST00000149536.3	626	577	0	0
ENSMUST00000188395.2	1537	1488	0	0
ENSMUST00000139309.2	1133	1084	0	0
ENSMUST00000191482.2	419	370	0	0
ENSMUST00000068875.5	1566	1517	0	0
ENSMUST00000012331.7	1178	1129	0	0
ENSMUST00000113524.8	1228	1179	0	0
ENSMUST00000125458.2	395	346	4	0.817674
ENSMUST00000134947.8	796	747	0	0
ENSMUST00000149732.8	799	750	0	0
ENSMUST00000152111.2	397	348	0	0
ENSMUST00000077755.11	1914	1865	8788.38	333.293
ENSMUST00000097536.6	1737	1688	792.697	33.2148
ENSMUST00000143008.2	748	699	65.9221	6.67038
ENSMUST00000190504.3	2091	2042	0	0
ENSMUST00000186132.2	1011	962	0	0
ENSMUST00000074525.10	3138	3089	0	0
ENSMUST00000159555.8	2882	2833	0	0
ENSMUST00000160854.8	1399	1350	0	0
ENSMUST00000161066.8	341	292	0	0
ENSMUST00000161793.2	539	490	0	0
ENSMUST00000162600.2	2798	2749	1	0.0257289
ENSMUST00000186732.2	905	856	0	0
ENSMUST00000037748.9	7640	7591	2847.79	26.5342
ENSMUST00000134291.2	673	624	48.0687	5.44847
ENSMUST00000146362.2	869	820	110.357	9.51878
ENSMUST00000150825.2	923	874	4.27162	0.345683
ENSMUST00000159117.2	2640	2591	173.433	4.73436
ENSMUST00000161769.8	2844	2795	9122.75	230.856
ENSMUST00000162916.2	710	661	0	0
ENSMUST00000188044.7	511	462	0	0
ENSMUST00000189450.2	351	302	320.763	75.1232
ENSMUST00000027775.9	3580	3531	40.001	0.801254
ENSMUST00000192905.2	667	618	7.99897	0.915466
ENSMUST00000194861.2	406	357	0	0
ENSMUST00000035779.15	3950	3901	19.9225	0.361213
ENSMUST00000132997.2	627	578	0	0
ENSMUST00000134566.8	2492	2443	9.95558	0.28823
ENSMUST00000135642.2	502	453	0	0
ENSMUST00000142704.8	2976	2927	180.078	4.35146
ENSMUST00000148608.2	643	594	0	0
ENSMUST00000154777.2	742	693	0	0
ENSMUST00000027754.7	2596	2547	648.17	17.9993
ENSMUST00000186568.7	3550	3501	8.52191	0.172164
ENSMUST00000187235.2	686	637	0	0
ENSMUST00000187641.2	4661	4612	17.0423	0.261358
ENSMUST00000189135.2	430	381	0	0
ENSMUST00000190323.7	584	535	39.1199	5.17179
ENSMUST00000160789.2	6216	6167	0	0
ENSMUST00000161017.8	13749	13700	7	0.0361388
ENSMUST00000193931.2	2135	2086	0	0
ENSMUST00000097826.6	2728	2679	55.6052	1.46805
ENSMUST00000166384.8	3706	3657	0	0
ENSMUST00000168907.8	3779	3730	0	0
ENSMUST00000171265.8	3680	3631	7.36968	0.143555
ENSMUST00000188298.7	3099	3050	8.95386	0.207638
ENSMUST00000188486.2	3748	3699	2.15504	0.0412067
ENSMUST00000188625.2	3415	3366	0	0
ENSMUST00000188738.7	2803	2754	0	0
ENSMUST00000188782.7	3762	3713	0	0
ENSMUST00000188830.7	452	403	0.502024	0.0881081
ENSMUST00000189050.2	737	688	0.414144	0.0425754
ENSMUST00000191338.2	3595	3546	0	0
ENSMUST00000162545.2	3010	2961	0	0
ENSMUST00000053760.12	7393	7344	189.291	1.82303
ENSMUST00000151622.2	3685	3636	54.0592	1.05158
ENSMUST00000189296.2	3283	3234	0	0
ENSMUST00000057262.8	2657	2608	0	0
ENSMUST00000187432.2	1813	1764	0	0
ENSMUST00000186681.2	689	640	0	0
ENSMUST00000049972.6	2515	2466	0	0
ENSMUST00000185234.2	2317	2268	2	0.0623711
ENSMUST00000068437.13	3360	3311	0	0
ENSMUST00000111134.2	1229	1180	55.086	3.30184
ENSMUST00000125756.2	402	353	0.185548	0.0371773
ENSMUST00000128302.8	6871	6822	102.829	1.06611
ENSMUST00000129393.2	693	644	19.6139	2.15414
ENSMUST00000131684.8	3210	3161	96.5922	2.16129
ENSMUST00000194237.2	1047	998	8.56129	0.606744
ENSMUST00000159312.2	902	853	8.93472	0.740847
ENSMUST00000160706.2	453	404	0	0
ENSMUST00000162342.8	2876	2827	624.014	15.6122
ENSMUST00000027769.6	2449	2400	707.621	20.8538
ENSMUST00000129009.2	828	779	0	0
ENSMUST00000129982.8	986	937	0	0
ENSMUST00000139993.8	406	357	0	0
ENSMUST00000150778.2	458	409	30.3791	5.2535
ENSMUST00000040706.9	4709	4660	753.311	11.4337
ENSMUST00000143270.2	617	568	1.27362	0.158595
ENSMUST00000144370.2	3717	3668	1.09629	0.0211395
ENSMUST00000153962.2	1350	1301	3.31912	0.180444
ENSMUST00000087883.13	5564	5515	2.5693	0.0329508
ENSMUST00000123204.2	570	521	0	0
ENSMUST00000129611.2	3159	3110	0	0
ENSMUST00000185687.2	583	534	0.751223	0.0995002
ENSMUST00000186021.2	737	688	2.67948	0.27546
ENSMUST00000189818.2	1610	1561	0	0
ENSMUST00000190943.2	431	382	0	0
ENSMUST00000052843.12	2826	2777	0	0
ENSMUST00000118098.3	2072	2023	0	0
ENSMUST00000125294.9	2003	1954	0	0
ENSMUST00000140948.9	3249	3200	0	0
ENSMUST00000171802.8	2553	2504	1.38803	0.0392067
ENSMUST00000183059.2	749	700	5.00061	0.505267
ENSMUST00000097824.3	2639	2590	2	0.0546169
ENSMUST00000185184.2	4193	4144	0	0
ENSMUST00000040538.10	1948	1899	216.7	8.07105
ENSMUST00000131039.2	3561	3512	0	0
ENSMUST00000134287.2	1818	1769	0	0
ENSMUST00000143936.2	527	478	0	0
ENSMUST00000144480.8	660	611	15.429	1.78605
ENSMUST00000192611.2	2989	2940	7.8711	0.189358
ENSMUST00000043560.15	5792	5743	831.299	10.238
ENSMUST00000073441.13	5767	5718	1931.07	23.8864
ENSMUST00000111836.4	3928	3879	0	0
ENSMUST00000186692.2	574	525	11.6425	1.5685
ENSMUST00000186900.2	672	623	75.5772	8.58024
ENSMUST00000188937.2	525	476	5.41131	0.804066
ENSMUST00000185888.2	1779	1730	1.01943	0.041678
ENSMUST00000131716.4	3526	3477	0	0
ENSMUST00000211943.3	2643	2594	0	0
ENSMUST00000221136.2	3538	3489	0	0
ENSMUST00000223392.2	555	506	0	0
ENSMUST00000086430.5	6625	6576	0	0
ENSMUST00000131535.2	356	307	0	0
ENSMUST00000134681.8	1970	1921	1	0.0368188
ENSMUST00000150143.2	2951	2902	1	0.0243724
ENSMUST00000048820.14	717	668	0	0
ENSMUST00000113510.8	704	655	7.17657	0.774948
ENSMUST00000113511.8	704	655	7.17657	0.774948
ENSMUST00000113512.8	4551	4502	75.4862	1.18593
ENSMUST00000113513.8	4551	4502	75.4862	1.18593
ENSMUST00000113514.8	4551	4502	75.4862	1.18593
ENSMUST00000113515.8	4551	4502	75.4862	1.18593
ENSMUST00000125641.2	460	411	0	0
ENSMUST00000127771.8	555	506	6.31748	0.88306
ENSMUST00000130714.8	555	506	6.31748	0.88306
ENSMUST00000138319.2	555	506	6.31748	0.88306
ENSMUST00000143368.8	914	865	0	0
ENSMUST00000186464.2	480	431	0	0
ENSMUST00000187005.7	1359	1310	20.9205	1.12953
ENSMUST00000027049.10	1425	1376	0	0
ENSMUST00000124874.8	1313	1264	2.35872	0.131986
ENSMUST00000130102.8	941	892	0	0
ENSMUST00000147000.9	541	492	1.64128	0.235946
ENSMUST00000155163.2	784	735	0	0
ENSMUST00000176398.8	732	683	0	0
ENSMUST00000134692.2	656	607	0	0
ENSMUST00000027464.9	1424	1375	309	15.8947
ENSMUST00000189176.2	885	836	0	0
ENSMUST00000027467.11	2210	2161	66.7851	2.18585
ENSMUST00000153862.2	2315	2266	0	0
ENSMUST00000189793.7	696	647	17.5906	1.92297
ENSMUST00000190724.2	822	773	6.62436	0.606124
ENSMUST00000191026.2	1129	1080	0	0
ENSMUST00000191529.2	3393	3344	0	0
ENSMUST00000043313.15	4626	4577	15.1056	0.233428
ENSMUST00000185241.2	336	287	0	0
ENSMUST00000186368.7	4638	4589	0.572409	0.00882236
ENSMUST00000186621.2	754	705	1.58533	0.159048
ENSMUST00000187569.2	525	476	0	0
ENSMUST00000190960.2	539	490	4.73845	0.68397
ENSMUST00000190117.2	99	50	0	0
ENSMUST00000185548.2	2177	2128	0	0
ENSMUST00000188074.2	687	638	0	0
ENSMUST00000191325.2	2156	2107	0	0
ENSMUST00000058748.2	2855	2806	37	0.932633
ENSMUST00000161427.2	726	677	0	0
ENSMUST00000027768.14	8506	8457	1238.77	10.3602
ENSMUST00000125816.2	769	720	72.4471	7.11681
ENSMUST00000127250.2	680	631	22.5722	2.53012
ENSMUST00000140489.2	1494	1445	0	0
ENSMUST00000145968.3	530	481	23.5439	3.46203
ENSMUST00000147137.2	746	697	1.20879	0.122663
ENSMUST00000151734.2	2570	2521	315.133	8.84134
ENSMUST00000192645.2	3156	3107	1.08053	0.0245976
ENSMUST00000194536.2	3232	3183	0	0
ENSMUST00000097454.3	1301	1252	4.24717	0.239934
ENSMUST00000027050.10	1698	1649	230.725	9.89625
ENSMUST00000139578.8	2204	2155	126.575	4.15431
ENSMUST00000150509.3	898	849	0	0
ENSMUST00000186528.7	962	913	399.048	30.9137
ENSMUST00000188619.2	771	722	1.89576	0.185713
ENSMUST00000190155.7	877	828	241.965	20.6689
ENSMUST00000191296.2	666	617	3.2412	0.37155
ENSMUST00000027753.13	5164	5115	0	0
ENSMUST00000185328.2	717	668	0	0
ENSMUST00000185356.7	4916	4867	5	0.0726616
ENSMUST00000188206.2	818	769	0	0
ENSMUST00000188831.2	2255	2206	0	0
ENSMUST00000189005.2	440	391	0	0
ENSMUST00000163119.8	4709	4660	696.046	10.5645
ENSMUST00000164108.8	2442	2393	2274.95	67.2396
ENSMUST00000167293.2	681	632	46.0357	5.15198
ENSMUST00000167794.2	532	483	203.079	29.7382
ENSMUST00000168372.2	543	494	57.5033	8.23309
ENSMUST00000170897.8	600	551	17.3891	2.23215
ENSMUST00000187121.2	3220	3171	1.02732	0.0229143
ENSMUST00000027752.15	7622	7573	126.319	1.17977
ENSMUST00000159251.2	924	875	0	0
ENSMUST00000160515.2	466	417	0	0
ENSMUST00000161744.2	1447	1398	8.68113	0.439203
ENSMUST00000163011.2	762	713	0	0
ENSMUST00000211023.2	594	545	0	0
ENSMUST00000042373.12	2092	2043	4.04141	0.139914
ENSMUST00000136614.2	2375	2326	1.48897	0.0452766
ENSMUST00000137861.2	682	633	3.46962	0.387681
ENSMUST00000069293.10	12318	12269	1.33927	0.00772066
ENSMUST00000185557.2	532	483	0	0
ENSMUST00000185879.2	740	691	2.77315	0.283852
ENSMUST00000187548.2	5370	5321	2.07048	0.0275216
ENSMUST00000188209.2	631	582	0	0
ENSMUST00000190792.2	3465	3416	0	0
ENSMUST00000238212.2	12319	12270	1.20954	0.00697226
ENSMUST00000042141.12	4616	4567	2368.06	36.674
ENSMUST00000186380.7	4561	4512	2180.15	34.1754
ENSMUST00000186966.7	2406	2357	0	0
ENSMUST00000188345.2	2346	2297	0	0
ENSMUST00000189425.2	1604	1555	0	0
ENSMUST00000189509.2	2658	2609	19.291	0.52297
ENSMUST00000189516.2	658	609	0	0
ENSMUST00000190383.2	2274	2225	2.84651	0.0904856
ENSMUST00000190544.7	2018	1969	154.876	5.56335
ENSMUST00000041874.9	1735	1686	13	0.545359
ENSMUST00000187747.2	1290	1241	0	0
ENSMUST00000178395.2	612	563	0	0
ENSMUST00000187094.2	831	782	0	0
ENSMUST00000189339.7	672	623	0	0
ENSMUST00000189749.7	12207	12158	0	0
ENSMUST00000191499.2	390	341	0	0
ENSMUST00000027131.6	5498	5449	380	4.93246
ENSMUST00000141226.3	2372	2323	0	0
ENSMUST00000185520.2	497	448	0	0
ENSMUST00000186852.2	565	516	0	0
ENSMUST00000189404.2	951	902	0	0
ENSMUST00000190006.2	488	439	0	0
ENSMUST00000071087.12	4355	4306	225.375	3.70193
ENSMUST00000117415.8	1272	1223	0	0
ENSMUST00000118263.8	2162	2113	6.54426	0.219057
ENSMUST00000119714.8	1268	1219	0	0
ENSMUST00000122156.8	2535	2486	3.31469	0.0943059
ENSMUST00000123261.2	647	598	0	0
ENSMUST00000128164.2	670	621	6.11569	0.696547
ENSMUST00000134716.2	541	492	1.51426	0.217687
ENSMUST00000136283.2	778	729	2.33973	0.227005
ENSMUST00000136898.2	436	387	0	0
ENSMUST00000143606.8	3383	3334	0	0
ENSMUST00000148663.2	650	601	25.5334	3.00491
ENSMUST00000149214.3	458	409	0	0
ENSMUST00000153804.2	825	776	1.32133	0.120434
ENSMUST00000155974.8	445	396	0	0
ENSMUST00000185422.2	336	287	2.10718	0.519298
ENSMUST00000186294.7	3429	3380	0	0
ENSMUST00000187226.7	1074	1025	30.2127	2.08479
ENSMUST00000188249.7	859	810	3.49924	0.305552
ENSMUST00000188449.7	538	489	5.86611	0.848473
ENSMUST00000190063.7	454	405	0	0
ENSMUST00000190318.2	5009	4960	16.2062	0.231097
ENSMUST00000190610.2	1356	1307	3.59986	0.194808
ENSMUST00000190625.2	312	263	2.92661e-06	7.87056e-07
ENSMUST00000191012.7	345	296	0	0
ENSMUST00000191360.7	637	588	0	0
ENSMUST00000191521.7	487	438	0	0
ENSMUST00000056879.9	528	479	0	0
ENSMUST00000188673.7	554	505	0	0
ENSMUST00000186016.2	1493	1444	38.0841	1.8654
ENSMUST00000191457.2	528	479	0	0
ENSMUST00000187677.2	2327	2278	2.02591	0.0629019
