target_id	length	eff_length	est_counts	tpm
ENSMUST00000111875.2	1296	1247	0	0
ENSMUST00000134499.8	509	460	0	0
ENSMUST00000148810.8	6531	6482	1248.66	18.9644
ENSMUST00000188786.2	487	438	0	0
ENSMUST00000185857.2	675	626	0	0
ENSMUST00000189132.2	2004	1955	0	0
ENSMUST00000190362.7	1604	1555	0	0
ENSMUST00000191156.2	2456	2407	0	0
ENSMUST00000019843.15	1511	1462	60.8141	4.09506
ENSMUST00000111159.2	4906	4857	614.46	12.4546
ENSMUST00000111160.9	4735	4686	387.586	8.14272
ENSMUST00000211158.2	249	200	1.23776	0.60927
ENSMUST00000180591.2	1219	1170	0	0
ENSMUST00000193187.2	610	561	1	0.175485
ENSMUST00000077225.8	4944	4895	17.3248	0.348433
ENSMUST00000094276.5	4204	4155	15.9776	0.378568
ENSMUST00000192699.2	218	169	0	0
ENSMUST00000192851.2	857	808	0	0
ENSMUST00000193440.2	549	500	0	0
ENSMUST00000193480.2	3734	3685	127.43	3.40439
ENSMUST00000194269.2	100	51	0	0
ENSMUST00000194319.2	335	286	2	0.688442
ENSMUST00000195002.2	394	345	3.69481	1.05433
ENSMUST00000195388.2	525	476	0	0
ENSMUST00000195549.6	646	597	0	0
ENSMUST00000195612.2	3790	3741	379.572	9.98874
ENSMUST00000191905.2	1257	1208	0	0
ENSMUST00000192282.2	455	406	0	0
ENSMUST00000193447.2	1233	1184	0	0
ENSMUST00000194583.2	375	326	0	0
ENSMUST00000027215.12	1272	1223	24.157	1.94456
ENSMUST00000125540.2	423	374	0	0
ENSMUST00000127923.8	429	380	0	0
ENSMUST00000128190.8	1275	1226	1.73776e-07	1.39541e-08
ENSMUST00000129702.2	399	350	0	0
ENSMUST00000133677.8	935	886	9.57155	1.06354
ENSMUST00000143327.2	552	503	0	0
ENSMUST00000147571.8	1360	1311	129.892	9.75401
ENSMUST00000147661.8	486	437	0	0
ENSMUST00000149502.8	449	400	0	0
ENSMUST00000150911.8	960	911	105.598	11.4114
ENSMUST00000152239.8	1046	997	0	0
ENSMUST00000156392.8	1122	1073	75.075	6.8881
ENSMUST00000059498.12	6327	6278	1017.81	15.9607
ENSMUST00000187951.7	3115	3066	0.188793	0.00606201
ENSMUST00000188145.7	3262	3213	0	0
ENSMUST00000191070.2	3127	3078	1.99637	0.0638522
ENSMUST00000134195.3	521	472	5.93738	1.23839
ENSMUST00000148542.8	571	522	3.79776	0.716243
ENSMUST00000016106.6	768	719	0	0
ENSMUST00000044581.14	9559	9510	140.016	1.44944
ENSMUST00000121533.3	835	786	21.3646	2.67593
ENSMUST00000128433.8	772	723	38.6665	5.26502
ENSMUST00000187603.7	2548	2499	0	0
ENSMUST00000187716.2	406	357	0	0
ENSMUST00000016105.9	2771	2722	1527.82	55.2571
ENSMUST00000159184.2	2069	2020	12.2555	0.597287
ENSMUST00000161808.2	1733	1684	44.9235	2.62625
ENSMUST00000194528.3	3435	3386	0	0
ENSMUST00000015124.15	1133	1084	22.7332	2.06459
ENSMUST00000159270.2	698	649	0	0
ENSMUST00000159717.2	651	602	0	0
ENSMUST00000161717.2	775	726	3.21015e-08	4.35304e-09
ENSMUST00000162371.2	431	382	0	0
ENSMUST00000163027.2	283	234	0	0
ENSMUST00000188105.2	2418	2369	7.64891	0.317862
ENSMUST00000027451.13	6328	6279	0.34818	0.00545906
ENSMUST00000186930.2	584	535	0	0
ENSMUST00000187346.2	614	565	0	0
ENSMUST00000188797.7	3612	3563	0	0
ENSMUST00000188952.7	6315	6266	3.65182	0.057375
ENSMUST00000189934.2	3466	3417	0	0
ENSMUST00000190149.7	3043	2994	0	0
ENSMUST00000044311.9	4093	4044	0	0
ENSMUST00000127586.8	3368	3319	0	0
ENSMUST00000189147.2	1849	1800	0	0
ENSMUST00000189245.2	854	805	0	0
ENSMUST00000027213.14	1765	1716	0	0
ENSMUST00000065767.9	2359	2310	5.44082	0.231876
ENSMUST00000141125.8	2085	2036	64.6099	3.1241
ENSMUST00000149665.2	2031	1982	2.92097	0.145087
ENSMUST00000152643.2	864	815	0	0
ENSMUST00000094273.10	1663	1614	0	0
ENSMUST00000191719.6	3033	2984	0	0
ENSMUST00000192146.2	3494	3445	0	0
ENSMUST00000238506.2	3426	3377	0	0
ENSMUST00000239149.2	3453	3404	0	0
ENSMUST00000239155.2	3494	3445	0	0
ENSMUST00000004994.16	3078	3029	0	0
ENSMUST00000087086.7	3863	3814	0	0
ENSMUST00000172555.2	3271	3222	0	0
ENSMUST00000035991.8	3313	3264	84.3587	2.54439
ENSMUST00000114709.3	3570	3521	28.6022	0.799718
ENSMUST00000129068.2	361	312	3.77023	1.18964
ENSMUST00000138521.8	341	292	6.00049	2.02306
ENSMUST00000155917.8	641	592	0	0
ENSMUST00000186280.2	405	356	1.2684	0.350759
ENSMUST00000036172.10	4002	3953	178.84	4.45391
ENSMUST00000188113.2	1450	1401	0	0
ENSMUST00000027783.14	8802	8753	490.56	5.51745
ENSMUST00000069568.4	1193	1144	0	0
ENSMUST00000159284.2	690	641	0	0
ENSMUST00000161075.8	2590	2541	233.59	9.05011
ENSMUST00000027781.7	471	422	387.592	90.4204
ENSMUST00000154437.2	670	621	25.421	4.03
ENSMUST00000027214.4	3907	3858	427.445	10.9074
ENSMUST00000131177.8	4239	4190	21.7012	0.509886
ENSMUST00000137380.8	1060	1011	2.66967	0.259962
ENSMUST00000139510.8	532	483	0	0
ENSMUST00000145406.2	494	445	0	0
ENSMUST00000155862.2	956	907	0	0
ENSMUST00000188376.2	1779	1730	4.18384	0.238086
ENSMUST00000054801.4	3211	3162	0	0
ENSMUST00000150062.2	1558	1509	0	0
ENSMUST00000190951.2	1108	1059	0	0
ENSMUST00000068333.14	1951	1902	0	0
ENSMUST00000170217.8	2036	1987	494.35	24.4929
ENSMUST00000188247.7	970	921	6.60763	0.7063
ENSMUST00000189529.7	1801	1752	201.809	11.3399
ENSMUST00000189931.7	449	400	0	0
ENSMUST00000190441.2	619	570	0	0
ENSMUST00000191021.2	656	607	0	0
ENSMUST00000170511.3	3063	3014	0	0
ENSMUST00000190853.2	3004	2955	0	0
ENSMUST00000027760.14	4572	4523	20.6613	0.449712
ENSMUST00000111857.3	3037	2988	0.0185323	0.000610593
ENSMUST00000111859.8	5092	5043	0	0
ENSMUST00000128251.8	409	360	2.35327	0.643535
ENSMUST00000149536.3	626	577	0	0
ENSMUST00000188395.2	1537	1488	0	0
ENSMUST00000139309.2	1133	1084	0	0
ENSMUST00000191482.2	419	370	0	0
ENSMUST00000068875.5	1566	1517	0	0
ENSMUST00000012331.7	1178	1129	0	0
ENSMUST00000113524.8	1228	1179	0	0
ENSMUST00000125458.2	395	346	3	0.853589
ENSMUST00000134947.8	796	747	0	0
ENSMUST00000149732.8	799	750	0	0
ENSMUST00000152111.2	397	348	0	0
ENSMUST00000077755.11	1914	1865	3811.28	201.185
ENSMUST00000097536.6	1737	1688	818.971	47.7639
ENSMUST00000143008.2	748	699	62.7469	8.83729
ENSMUST00000190504.3	2091	2042	0	0
ENSMUST00000186132.2	1011	962	0	0
ENSMUST00000074525.10	3138	3089	0	0
ENSMUST00000159555.8	2882	2833	0	0
ENSMUST00000160854.8	1399	1350	0	0
ENSMUST00000161066.8	341	292	0	0
ENSMUST00000161793.2	539	490	0	0
ENSMUST00000162600.2	2798	2749	0	0
ENSMUST00000186732.2	905	856	0	0
ENSMUST00000037748.9	7640	7591	1771.58	22.9755
ENSMUST00000134291.2	673	624	47.8636	7.55135
ENSMUST00000146362.2	869	820	86.6216	10.3996
ENSMUST00000150825.2	923	874	4.16517	0.469164
ENSMUST00000159117.2	2640	2591	219.352	8.33447
ENSMUST00000161769.8	2844	2795	5224.25	184.012
ENSMUST00000162916.2	710	661	0	0
ENSMUST00000188044.7	511	462	0	0
ENSMUST00000189450.2	351	302	236.157	76.9836
ENSMUST00000027775.9	3580	3531	44.8496	1.25045
ENSMUST00000192905.2	667	618	0.15036	0.0239524
ENSMUST00000194861.2	406	357	0	0
ENSMUST00000035779.15	3950	3901	22.5174	0.568259
ENSMUST00000132997.2	627	578	3.69325	0.629048
ENSMUST00000134566.8	2492	2443	0	0
ENSMUST00000135642.2	502	453	6.49851	1.41228
ENSMUST00000142704.8	2976	2927	210.395	7.07646
ENSMUST00000148608.2	643	594	0	0
ENSMUST00000154777.2	742	693	0	0
ENSMUST00000027754.7	2596	2547	183.072	7.07613
ENSMUST00000186568.7	3550	3501	0	0
ENSMUST00000187235.2	686	637	0	0
ENSMUST00000187641.2	4661	4612	7.59487	0.162119
ENSMUST00000189135.2	430	381	5.57736	1.44114
ENSMUST00000190323.7	584	535	0	0
ENSMUST00000160789.2	6216	6167	0	0
ENSMUST00000161017.8	13749	13700	1	0.00718593
ENSMUST00000193931.2	2135	2086	0	0
ENSMUST00000097826.6	2728	2679	8.64285	0.317605
ENSMUST00000166384.8	3706	3657	0	0
ENSMUST00000168907.8	3779	3730	0	0
ENSMUST00000171265.8	3680	3631	0	0
ENSMUST00000188298.7	3099	3050	8.22102	0.265357
ENSMUST00000188486.2	3748	3699	0	0
ENSMUST00000188625.2	3415	3366	0	0
ENSMUST00000188738.7	2803	2754	0	0
ENSMUST00000188782.7	3762	3713	0	0
ENSMUST00000188830.7	452	403	0	0
ENSMUST00000189050.2	737	688	0	0
ENSMUST00000191338.2	3595	3546	3.30883	0.0918628
ENSMUST00000162545.2	3010	2961	0	0
ENSMUST00000053760.12	7393	7344	239.299	3.20783
ENSMUST00000151622.2	3685	3636	62.4196	1.69005
ENSMUST00000189296.2	3283	3234	0	0
ENSMUST00000057262.8	2657	2608	0	0
ENSMUST00000187432.2	1813	1764	0	0
ENSMUST00000186681.2	689	640	0	0
ENSMUST00000049972.6	2515	2466	0	0
ENSMUST00000185234.2	2317	2268	0	0
ENSMUST00000068437.13	3360	3311	0.00656824	0.000195296
ENSMUST00000111134.2	1229	1180	71.6897	5.98106
ENSMUST00000125756.2	402	353	0	0
ENSMUST00000128302.8	6871	6822	161.293	2.3276
ENSMUST00000129393.2	693	644	34.6049	5.29
ENSMUST00000131684.8	3210	3161	143.166	4.4588
ENSMUST00000194237.2	1047	998	5.80547	0.572678
ENSMUST00000159312.2	902	853	0	0
ENSMUST00000160706.2	453	404	0	0
ENSMUST00000162342.8	2876	2827	274.73	9.56719
ENSMUST00000027769.6	2449	2400	467.319	19.1693
ENSMUST00000129009.2	828	779	6.31991	0.798688
ENSMUST00000129982.8	986	937	0	0
ENSMUST00000139993.8	406	357	0	0
ENSMUST00000150778.2	458	409	1.36105	0.327607
ENSMUST00000040706.9	4709	4660	672.737	14.2123
ENSMUST00000143270.2	617	568	3.35362	0.581259
ENSMUST00000144370.2	3717	3668	0	0
ENSMUST00000153962.2	1350	1301	6.90967	0.522858
ENSMUST00000087883.13	5564	5515	0	0
ENSMUST00000123204.2	570	521	0	0
ENSMUST00000129611.2	3159	3110	0	0
ENSMUST00000185687.2	583	534	0	0
ENSMUST00000186021.2	737	688	0	0
ENSMUST00000189818.2	1610	1561	0	0
ENSMUST00000190943.2	431	382	0	0
ENSMUST00000052843.12	2826	2777	0	0
ENSMUST00000118098.3	2072	2023	0	0
ENSMUST00000125294.9	2003	1954	0	0
ENSMUST00000140948.9	3249	3200	2.01426	0.0619683
ENSMUST00000171802.8	2553	2504	0	0
ENSMUST00000183059.2	749	700	0	0
ENSMUST00000097824.3	2639	2590	0	0
ENSMUST00000185184.2	4193	4144	0	0
ENSMUST00000040538.10	1948	1899	120.714	6.25802
ENSMUST00000131039.2	3561	3512	1.12539	0.0315467
ENSMUST00000134287.2	1818	1769	0	0
ENSMUST00000143936.2	527	478	0	0
ENSMUST00000144480.8	660	611	13.5998	2.19127
ENSMUST00000192611.2	2989	2940	5.56062	0.1862
ENSMUST00000043560.15	5792	5743	662.007	11.3482
ENSMUST00000073441.13	5767	5718	1446.06	24.897
ENSMUST00000111836.4	3928	3879	0	0
ENSMUST00000186692.2	574	525	38.7731	7.27068
ENSMUST00000186900.2	672	623	29.9803	4.73752
ENSMUST00000188937.2	525	476	8.17577	1.69093
ENSMUST00000185888.2	1779	1730	2.01719	0.11479
ENSMUST00000131716.4	3526	3477	0	0
ENSMUST00000211943.3	2643	2594	0	0
ENSMUST00000221136.2	3538	3489	0	0
ENSMUST00000223392.2	555	506	0	0
ENSMUST00000086430.5	6625	6576	0	0
ENSMUST00000131535.2	356	307	0	0
ENSMUST00000134681.8	1970	1921	0	0
ENSMUST00000150143.2	2951	2902	0	0
ENSMUST00000048820.14	717	668	0	0
ENSMUST00000113510.8	704	655	0.915523	0.137604
ENSMUST00000113511.8	704	655	0.915523	0.137604
ENSMUST00000113512.8	4551	4502	37.4349	0.818606
ENSMUST00000113513.8	4551	4502	37.4349	0.818606
ENSMUST00000113514.8	4551	4502	37.4349	0.818606
ENSMUST00000113515.8	4551	4502	37.4349	0.818606
ENSMUST00000125641.2	460	411	0	0
ENSMUST00000127771.8	555	506	3.46761	0.674657
ENSMUST00000130714.8	555	506	3.46761	0.674657
ENSMUST00000138319.2	555	506	3.46761	0.674657
ENSMUST00000143368.8	914	865	0	0
ENSMUST00000186464.2	480	431	0	0
ENSMUST00000187005.7	1359	1310	10.8576	0.815959
ENSMUST00000027049.10	1425	1376	0	0
ENSMUST00000124874.8	1313	1264	0	0
ENSMUST00000130102.8	941	892	0	0
ENSMUST00000147000.9	541	492	0	0
ENSMUST00000155163.2	784	735	0	0
ENSMUST00000176398.8	732	683	1	0.144139
ENSMUST00000134692.2	656	607	0	0
ENSMUST00000027464.9	1424	1375	142.291	10.1877
ENSMUST00000189176.2	885	836	7.70921	0.907835
ENSMUST00000027467.11	2210	2161	319.61	14.5603
ENSMUST00000153862.2	2315	2266	0	0
ENSMUST00000189793.7	696	647	62.3092	9.48095
ENSMUST00000190724.2	822	773	0	0
ENSMUST00000191026.2	1129	1080	1.08064	0.0985055
ENSMUST00000191529.2	3393	3344	0	0
ENSMUST00000043313.15	4626	4577	4.73068	0.101753
ENSMUST00000185241.2	336	287	0	0
ENSMUST00000186368.7	4638	4589	0	0
ENSMUST00000186621.2	754	705	1.27133	0.17753
ENSMUST00000187569.2	525	476	0	0
ENSMUST00000190960.2	539	490	1	0.200913
ENSMUST00000190117.2	99	50	0	0
ENSMUST00000185548.2	2177	2128	1.30544e-05	6.03933e-07
ENSMUST00000188074.2	687	638	0	0
ENSMUST00000191325.2	2156	2107	0.999987	0.0467233
ENSMUST00000058748.2	2855	2806	54	1.89457
ENSMUST00000161427.2	726	677	0	0
ENSMUST00000027768.14	8506	8457	884.367	10.2949
ENSMUST00000125816.2	769	720	39.5185	5.40345
ENSMUST00000127250.2	680	631	16.0149	2.49861
ENSMUST00000140489.2	1494	1445	0	0
ENSMUST00000145968.3	530	481	35.7008	7.30695
ENSMUST00000147137.2	746	697	0	0
ENSMUST00000151734.2	2570	2521	314.246	12.2716
ENSMUST00000192645.2	3156	3107	1.04154	0.0330019
ENSMUST00000194536.2	3232	3183	3.00677	0.0929965
ENSMUST00000097454.3	1301	1252	2.11108	0.165998
ENSMUST00000027050.10	1698	1649	100.544	6.00258
ENSMUST00000139578.8	2204	2155	85.3029	3.89691
ENSMUST00000150509.3	898	849	0	0
ENSMUST00000186528.7	962	913	235.399	25.3827
ENSMUST00000188619.2	771	722	0	0
ENSMUST00000190155.7	877	828	138.64	16.4839
ENSMUST00000191296.2	666	617	0	0
ENSMUST00000027753.13	5164	5115	0	0
ENSMUST00000185328.2	717	668	0	0
ENSMUST00000185356.7	4916	4867	0	0
ENSMUST00000188206.2	818	769	0	0
ENSMUST00000188831.2	2255	2206	0	0
ENSMUST00000189005.2	440	391	0	0
ENSMUST00000163119.8	4709	4660	678.374	14.3313
ENSMUST00000164108.8	2442	2393	1427.88	58.7424
ENSMUST00000167293.2	681	632	10.3611	1.61397
ENSMUST00000167794.2	532	483	211.758	43.1615
ENSMUST00000168372.2	543	494	103.629	20.6518
ENSMUST00000170897.8	600	551	0	0
ENSMUST00000187121.2	3220	3171	0	0
ENSMUST00000027752.15	7622	7573	66.2254	0.860915
ENSMUST00000159251.2	924	875	0	0
ENSMUST00000160515.2	466	417	0	0
ENSMUST00000161744.2	1447	1398	6.77457	0.477066
ENSMUST00000163011.2	762	713	0	0
ENSMUST00000211023.2	594	545	0	0
ENSMUST00000042373.12	2092	2043	0	0
ENSMUST00000136614.2	2375	2326	0	0
ENSMUST00000137861.2	682	633	1	0.155525
ENSMUST00000069293.10	12318	12269	1.08241	0.00868535
ENSMUST00000185557.2	532	483	0	0
ENSMUST00000185879.2	740	691	4.93073	0.702485
ENSMUST00000187548.2	5370	5321	2.32317	0.0429824
ENSMUST00000188209.2	631	582	0	0
ENSMUST00000190792.2	3465	3416	0	0
ENSMUST00000238212.2	12319	12270	0.986855	0.00791795
ENSMUST00000042141.12	4616	4567	1140.58	24.5865
ENSMUST00000186380.7	4561	4512	1399.56	30.5369
ENSMUST00000186966.7	2406	2357	0	0
ENSMUST00000188345.2	2346	2297	0	0
ENSMUST00000189425.2	1604	1555	2.25398	0.1427
ENSMUST00000189509.2	2658	2609	15.5938	0.588411
ENSMUST00000189516.2	658	609	0	0
ENSMUST00000190383.2	2274	2225	0	0
ENSMUST00000190544.7	2018	1969	68.1777	3.40879
ENSMUST00000041874.9	1735	1686	3	0.175173
ENSMUST00000187747.2	1290	1241	0	0
ENSMUST00000178395.2	612	563	0	0
ENSMUST00000187094.2	831	782	0	0
ENSMUST00000189339.7	672	623	0	0
ENSMUST00000189749.7	12207	12158	2.18232e-07	1.7671e-09
ENSMUST00000191499.2	390	341	0	0
ENSMUST00000027131.6	5498	5449	314	5.67305
ENSMUST00000141226.3	2372	2323	0	0
ENSMUST00000185520.2	497	448	0	0
ENSMUST00000186852.2	565	516	0	0
ENSMUST00000189404.2	951	902	6	0.65486
ENSMUST00000190006.2	488	439	0	0
ENSMUST00000071087.12	4355	4306	179.593	4.106
ENSMUST00000117415.8	1272	1223	0	0
ENSMUST00000118263.8	2162	2113	11.0626	0.515421
ENSMUST00000119714.8	1268	1219	0	0
ENSMUST00000122156.8	2535	2486	0	0
ENSMUST00000123261.2	647	598	0	0
ENSMUST00000128164.2	670	621	3.04937	0.483418
ENSMUST00000134716.2	541	492	2.65292	0.530839
ENSMUST00000136283.2	778	729	1.26656	0.171041
ENSMUST00000136898.2	436	387	8.97525	2.28318
ENSMUST00000143606.8	3383	3334	0	0
ENSMUST00000148663.2	650	601	10.9337	1.79101
ENSMUST00000149214.3	458	409	0	0
ENSMUST00000153804.2	825	776	0	0
ENSMUST00000155974.8	445	396	0	0
ENSMUST00000185422.2	336	287	3.00857	1.03201
ENSMUST00000186294.7	3429	3380	0	0
ENSMUST00000187226.7	1074	1025	28.9585	2.78135
ENSMUST00000188249.7	859	810	2.32889	0.283052
ENSMUST00000188449.7	538	489	0	0
ENSMUST00000190063.7	454	405	1.99313	0.48449
ENSMUST00000190318.2	5009	4960	16.1225	0.320004
ENSMUST00000190610.2	1356	1307	3.16971	0.238752
ENSMUST00000190625.2	312	263	0	0
ENSMUST00000191012.7	345	296	0	0
ENSMUST00000191360.7	637	588	0	0
ENSMUST00000191521.7	487	438	0	0
ENSMUST00000056879.9	528	479	0	0
ENSMUST00000188673.7	554	505	0	0
ENSMUST00000186016.2	1493	1444	43.9542	2.99666
ENSMUST00000191457.2	528	479	0	0
ENSMUST00000187677.2	2327	2278	2.08281	0.0900118
ENSMUST00000041776.12	8474	8425	0	0
ENSMUST00000111810.2	5614	5565	0	0
ENSMUST00000111812.8	3625	3576	2.00181	0.0551098
ENSMUST00000111814.8	678	629	0	0
ENSMUST00000111815.8	765	716	0	0
ENSMUST00000124500.8	713	664	0	0
