target_id	length	eff_length	est_counts	tpm
ENSMUST00000086267.6	3245	3196	34.7383	0.736871
ENSMUST00000097541.10	4010	3961	0	0
ENSMUST00000111875.2	1296	1247	0	0
ENSMUST00000134499.8	509	460	0	0
ENSMUST00000148810.8	6531	6482	341.262	3.56918
ENSMUST00000188786.2	487	438	0	0
ENSMUST00000185857.2	675	626	0	0
ENSMUST00000189132.2	2004	1955	0	0
ENSMUST00000190362.7	1604	1555	0	0
ENSMUST00000191156.2	2456	2407	0	0
ENSMUST00000019843.15	1511	1462	71.085	3.29625
ENSMUST00000111159.2	4906	4857	408.561	5.70267
ENSMUST00000111160.9	4735	4686	43.4424	0.628495
ENSMUST00000211158.2	249	200	0	0
ENSMUST00000180591.2	1219	1170	0	0
ENSMUST00000193187.2	610	561	0	0
ENSMUST00000077225.8	4944	4895	25.4506	0.35248
ENSMUST00000094276.5	4204	4155	10.8444	0.176939
ENSMUST00000192699.2	218	169	1.55556	0.624006
ENSMUST00000192851.2	857	808	0	0
ENSMUST00000193440.2	549	500	0	0
ENSMUST00000193480.2	3734	3685	76.5515	1.40833
ENSMUST00000194269.2	100	51	0	0
ENSMUST00000194319.2	335	286	2.44444	0.579434
ENSMUST00000195002.2	394	345	4.6454	0.912839
ENSMUST00000195388.2	525	476	4.29742	0.612055
ENSMUST00000195549.6	646	597	0	0
ENSMUST00000195612.2	3790	3741	277.211	5.02356
ENSMUST00000191905.2	1257	1208	0	0
ENSMUST00000192282.2	455	406	0	0
ENSMUST00000193447.2	1233	1184	0	0
ENSMUST00000194583.2	375	326	0	0
ENSMUST00000027215.12	1272	1223	113.84	6.31044
ENSMUST00000125540.2	423	374	9.73872	1.7653
ENSMUST00000127923.8	429	380	0	0
ENSMUST00000128190.8	1275	1226	0.0700967	0.00387611
ENSMUST00000129702.2	399	350	0	0
ENSMUST00000133677.8	935	886	0	0
ENSMUST00000143327.2	552	503	0	0
ENSMUST00000147571.8	1360	1311	243.966	12.6159
ENSMUST00000147661.8	486	437	0	0
ENSMUST00000149502.8	449	400	4.09375	0.693827
ENSMUST00000150911.8	960	911	183.822	13.6795
ENSMUST00000152239.8	1046	997	31.4782	2.14045
ENSMUST00000156392.8	1122	1073	36.2849	2.29253
ENSMUST00000059498.12	6327	6278	1027.01	11.0903
ENSMUST00000187951.7	3115	3066	4.98178	0.110154
ENSMUST00000188145.7	3262	3213	0	0
ENSMUST00000191070.2	3127	3078	0.00617755	0.000136062
ENSMUST00000134195.3	521	472	3.22988	0.46391
ENSMUST00000148542.8	571	522	0	0
ENSMUST00000016106.6	768	719	1	0.0942889
ENSMUST00000044581.14	9559	9510	397.12	2.83094
ENSMUST00000121533.3	835	786	89.6825	7.73526
ENSMUST00000128433.8	772	723	146.107	13.7001
ENSMUST00000187603.7	2548	2499	2.51706	0.0682838
ENSMUST00000187716.2	406	357	0	0
ENSMUST00000016105.9	2771	2722	1881.76	46.8667
ENSMUST00000159184.2	2069	2020	4.66172	0.156453
ENSMUST00000161808.2	1733	1684	74.5829	3.00253
ENSMUST00000194528.3	3435	3386	0	0
ENSMUST00000015124.15	1133	1084	70.2856	4.39568
ENSMUST00000159270.2	698	649	0	0
ENSMUST00000159717.2	651	602	0	0
ENSMUST00000161717.2	775	726	0	0
ENSMUST00000162371.2	431	382	0	0
ENSMUST00000163027.2	283	234	0	0
ENSMUST00000188105.2	2418	2369	11.8183	0.338204
ENSMUST00000027451.13	6328	6279	0	0
ENSMUST00000186930.2	584	535	0	0
ENSMUST00000187346.2	614	565	0	0
ENSMUST00000188797.7	3612	3563	0	0
ENSMUST00000188952.7	6315	6266	0	0
ENSMUST00000189934.2	3466	3417	0	0
ENSMUST00000190149.7	3043	2994	0	0
ENSMUST00000044311.9	4093	4044	0	0
ENSMUST00000127586.8	3368	3319	0	0
ENSMUST00000189147.2	1849	1800	0	0
ENSMUST00000189245.2	854	805	0	0
ENSMUST00000027213.14	1765	1716	10.9611	0.433037
ENSMUST00000065767.9	2359	2310	0	0
ENSMUST00000141125.8	2085	2036	67.5139	2.24805
ENSMUST00000149665.2	2031	1982	0	0
ENSMUST00000152643.2	864	815	0	0
ENSMUST00000094273.10	1663	1614	0	0
ENSMUST00000191719.6	3033	2984	0	0
ENSMUST00000192146.2	3494	3445	0	0
ENSMUST00000238506.2	3426	3377	0	0
ENSMUST00000239149.2	3453	3404	0	0
ENSMUST00000239155.2	3494	3445	0	0
ENSMUST00000004994.16	3078	3029	0	0
ENSMUST00000087086.7	3863	3814	0	0
ENSMUST00000172555.2	3271	3222	0	0
ENSMUST00000035991.8	3313	3264	174.823	3.63109
ENSMUST00000114709.3	3570	3521	25.0291	0.481913
ENSMUST00000129068.2	361	312	3.87334	0.841629
ENSMUST00000138521.8	341	292	1.12969e-08	2.62281e-09
ENSMUST00000155917.8	641	592	7.49941	0.858805
ENSMUST00000186280.2	405	356	1.77552	0.338115
ENSMUST00000036172.10	4002	3953	17.8835	0.306702
ENSMUST00000188113.2	1450	1401	0	0
ENSMUST00000027783.14	8802	8753	442.591	3.42795
ENSMUST00000069568.4	1193	1144	0	0
ENSMUST00000159284.2	690	641	2.2214	0.234941
ENSMUST00000161075.8	2590	2541	309.709	8.26302
ENSMUST00000027781.7	471	422	426.687	68.5467
ENSMUST00000154437.2	670	621	44.9042	4.90214
ENSMUST00000027214.4	3907	3858	505.935	8.89041
ENSMUST00000131177.8	4239	4190	22.1838	0.358932
ENSMUST00000137380.8	1060	1011	7.78457	0.522003
ENSMUST00000139510.8	532	483	0	0
ENSMUST00000145406.2	494	445	0	0
ENSMUST00000155862.2	956	907	0	0
ENSMUST00000188376.2	1779	1730	2.09686	0.08217
ENSMUST00000054801.4	3211	3162	0	0
ENSMUST00000150062.2	1558	1509	0	0
ENSMUST00000190951.2	1108	1059	0	0
ENSMUST00000068333.14	1951	1902	426.518	15.2025
ENSMUST00000170217.8	2036	1987	113.008	3.85567
ENSMUST00000188247.7	970	921	38.036	2.79978
ENSMUST00000189529.7	1801	1752	390.973	15.1287
ENSMUST00000189931.7	449	400	0	0
ENSMUST00000190441.2	619	570	0	0
ENSMUST00000191021.2	656	607	1.87582	0.209504
ENSMUST00000170511.3	3063	3014	0	0
ENSMUST00000190853.2	3004	2955	0	0
ENSMUST00000027760.14	4572	4523	38.0317	0.570045
ENSMUST00000111857.3	3037	2988	0	0
ENSMUST00000111859.8	5092	5043	0	0
ENSMUST00000128251.8	409	360	8.6943e-07	1.63727e-07
ENSMUST00000149536.3	626	577	0	0
ENSMUST00000188395.2	1537	1488	0	0
ENSMUST00000139309.2	1133	1084	0	0
ENSMUST00000191482.2	419	370	0	0
ENSMUST00000068875.5	1566	1517	0	0
ENSMUST00000012331.7	1178	1129	0	0
ENSMUST00000113524.8	1228	1179	0	0
ENSMUST00000125458.2	395	346	5	0.979678
ENSMUST00000134947.8	796	747	0.990294	0.0898738
ENSMUST00000149732.8	799	750	0.00970601	0.000877342
ENSMUST00000152111.2	397	348	0	0
ENSMUST00000077755.11	1914	1865	3774.23	137.195
ENSMUST00000097536.6	1737	1688	800.027	32.1308
ENSMUST00000143008.2	748	699	113.746	11.0318
ENSMUST00000190504.3	2091	2042	0	0
ENSMUST00000186132.2	1011	962	0	0
ENSMUST00000074525.10	3138	3089	0	0
ENSMUST00000159555.8	2882	2833	0	0
ENSMUST00000160854.8	1399	1350	0	0
ENSMUST00000161066.8	341	292	0	0
ENSMUST00000161793.2	539	490	1	0.138355
ENSMUST00000162600.2	2798	2749	0	0
ENSMUST00000186732.2	905	856	0	0
ENSMUST00000037748.9	7640	7591	1701.98	15.2001
ENSMUST00000134291.2	673	624	67.5378	7.33756
ENSMUST00000146362.2	869	820	277.179	22.9159
ENSMUST00000150825.2	923	874	10.4816	0.81303
ENSMUST00000159117.2	2640	2591	226.657	5.9305
ENSMUST00000161769.8	2844	2795	7618.33	184.785
ENSMUST00000162916.2	710	661	0	0
ENSMUST00000188044.7	511	462	0	0
ENSMUST00000189450.2	351	302	293.242	65.8277
ENSMUST00000027775.9	3580	3531	26.6674	0.512002
ENSMUST00000192905.2	667	618	8.33265	0.91408
ENSMUST00000194861.2	406	357	0	0
ENSMUST00000035779.15	3950	3901	7.76318	0.134913
ENSMUST00000132997.2	627	578	0	0
ENSMUST00000134566.8	2492	2443	96.8891	2.68869
ENSMUST00000135642.2	502	453	23.0985	3.45681
ENSMUST00000142704.8	2976	2927	2.32356e-07	5.38172e-09
ENSMUST00000148608.2	643	594	0	0
ENSMUST00000154777.2	742	693	0	0
ENSMUST00000027754.7	2596	2547	65.184	1.73501
ENSMUST00000186568.7	3550	3501	0	0
ENSMUST00000187235.2	686	637	1.20677	0.128432
ENSMUST00000187641.2	4661	4612	6.39834	0.094052
ENSMUST00000189135.2	430	381	0.198824	0.035378
ENSMUST00000190323.7	584	535	0	0
ENSMUST00000160789.2	6216	6167	0	0
ENSMUST00000161017.8	13749	13700	0	0
ENSMUST00000193931.2	2135	2086	0	0
ENSMUST00000097826.6	2728	2679	250.931	6.34997
ENSMUST00000166384.8	3706	3657	0	0
ENSMUST00000168907.8	3779	3730	0	0
ENSMUST00000171265.8	3680	3631	176.718	3.29948
ENSMUST00000188298.7	3099	3050	12.4592	0.276937
ENSMUST00000188486.2	3748	3699	6.67953	0.12242
ENSMUST00000188625.2	3415	3366	1.00167	0.0201743
ENSMUST00000188738.7	2803	2754	10.5796	0.260433
ENSMUST00000188782.7	3762	3713	0	0
ENSMUST00000188830.7	452	403	4.25587	0.715935
ENSMUST00000189050.2	737	688	0	0
ENSMUST00000191338.2	3595	3546	11.8306	0.226182
ENSMUST00000162545.2	3010	2961	0	0
ENSMUST00000053760.12	7393	7344	101.547	0.937401
ENSMUST00000151622.2	3685	3636	20.7241	0.386404
ENSMUST00000189296.2	3283	3234	0	0
ENSMUST00000057262.8	2657	2608	0	0
ENSMUST00000187432.2	1813	1764	0	0
ENSMUST00000186681.2	689	640	0	0
ENSMUST00000049972.6	2515	2466	0	0
ENSMUST00000185234.2	2317	2268	0	0
ENSMUST00000068437.13	3360	3311	0	0
ENSMUST00000111134.2	1229	1180	124.085	7.12899
ENSMUST00000125756.2	402	353	0	0
ENSMUST00000128302.8	6871	6822	139.775	1.38902
ENSMUST00000129393.2	693	644	38.6414	4.06777
ENSMUST00000131684.8	3210	3161	192.231	4.12276
ENSMUST00000194237.2	1047	998	7.97275	0.541586
ENSMUST00000159312.2	902	853	0	0
ENSMUST00000160706.2	453	404	0	0
ENSMUST00000162342.8	2876	2827	302.982	7.26576
ENSMUST00000027769.6	2449	2400	850.23	24.0168
ENSMUST00000129009.2	828	779	3.20749	0.279137
ENSMUST00000129982.8	986	937	6.31308	0.456763
ENSMUST00000139993.8	406	357	5.48044	1.04073
ENSMUST00000150778.2	458	409	38.5772	6.39437
ENSMUST00000040706.9	4709	4660	680.626	9.90175
ENSMUST00000143270.2	617	568	2.39242	0.285547
ENSMUST00000144370.2	3717	3668	3.36535	0.0622
ENSMUST00000153962.2	1350	1301	14.6167	0.761659
ENSMUST00000087883.13	5564	5515	1	0.0122926
ENSMUST00000123204.2	570	521	0	0
ENSMUST00000129611.2	3159	3110	0	0
ENSMUST00000185687.2	583	534	0	0
ENSMUST00000186021.2	737	688	0	0
ENSMUST00000189818.2	1610	1561	0	0
ENSMUST00000190943.2	431	382	0	0
ENSMUST00000052843.12	2826	2777	1	0.0244126
ENSMUST00000118098.3	2072	2023	0	0
ENSMUST00000125294.9	2003	1954	0	0
ENSMUST00000140948.9	3249	3200	1.0103	0.0214038
ENSMUST00000171802.8	2553	2504	0	0
ENSMUST00000183059.2	749	700	2.03736	0.197314
ENSMUST00000097824.3	2639	2590	0	0
ENSMUST00000185184.2	4193	4144	0	0
ENSMUST00000040538.10	1948	1899	0	0
ENSMUST00000131039.2	3561	3512	2.20665	0.0425959
ENSMUST00000134287.2	1818	1769	4.26722	0.163534
ENSMUST00000143936.2	527	478	0	0
ENSMUST00000144480.8	660	611	3.52613	0.391243
ENSMUST00000192611.2	2989	2940	0	0
ENSMUST00000043560.15	5792	5743	822.974	9.71487
ENSMUST00000073441.13	5767	5718	2479.21	29.394
ENSMUST00000111836.4	3928	3879	19.6373	0.343203
ENSMUST00000186692.2	574	525	69.0387	8.91503
ENSMUST00000186900.2	672	623	43.5129	4.73499
ENSMUST00000188937.2	525	476	30.6277	4.36211
ENSMUST00000185888.2	1779	1730	3.87225	0.151742
ENSMUST00000131716.4	3526	3477	0	0
ENSMUST00000211943.3	2643	2594	0	0
ENSMUST00000221136.2	3538	3489	0	0
ENSMUST00000223392.2	555	506	0	0
ENSMUST00000086430.5	6625	6576	1	0.0103093
ENSMUST00000131535.2	356	307	0	0
ENSMUST00000134681.8	1970	1921	0	0
ENSMUST00000150143.2	2951	2902	0	0
ENSMUST00000048820.14	717	668	8.01662	0.813588
ENSMUST00000113510.8	704	655	0	0
ENSMUST00000113511.8	704	655	0	0
ENSMUST00000113512.8	4551	4502	35.8186	0.539378
ENSMUST00000113513.8	4551	4502	35.8186	0.539378
ENSMUST00000113514.8	4551	4502	35.8186	0.539378
ENSMUST00000113515.8	4551	4502	35.8186	0.539378
ENSMUST00000125641.2	460	411	0	0
ENSMUST00000127771.8	555	506	2.01917	0.270528
ENSMUST00000130714.8	555	506	2.01917	0.270528
ENSMUST00000138319.2	555	506	2.01917	0.270528
ENSMUST00000143368.8	914	865	0	0
ENSMUST00000186464.2	480	431	0	0
ENSMUST00000187005.7	1359	1310	38.3838	1.9864
ENSMUST00000027049.10	1425	1376	0	0
ENSMUST00000124874.8	1313	1264	0	0
ENSMUST00000130102.8	941	892	0	0
ENSMUST00000147000.9	541	492	0	0
ENSMUST00000155163.2	784	735	0	0
ENSMUST00000176398.8	732	683	0	0
ENSMUST00000134692.2	656	607	0	0
ENSMUST00000027464.9	1424	1375	217.991	10.7479
ENSMUST00000189176.2	885	836	8.00946	0.649511
ENSMUST00000027467.11	2210	2161	18.5555	0.582113
ENSMUST00000153862.2	2315	2266	0	0
ENSMUST00000189793.7	696	647	7.44452	0.780049
ENSMUST00000190724.2	822	773	0	0
ENSMUST00000191026.2	1129	1080	0	0
ENSMUST00000191529.2	3393	3344	0	0
ENSMUST00000043313.15	4626	4577	70.0901	1.03816
ENSMUST00000185241.2	336	287	0	0
ENSMUST00000186368.7	4638	4589	32.1802	0.475401
ENSMUST00000186621.2	754	705	15.7267	1.5123
ENSMUST00000187569.2	525	476	0	0
ENSMUST00000190960.2	539	490	25.0121	3.46053
ENSMUST00000190117.2	99	50	0	0
ENSMUST00000185548.2	2177	2128	0	0
ENSMUST00000188074.2	687	638	0	0
ENSMUST00000191325.2	2156	2107	0	0
ENSMUST00000058748.2	2855	2806	14	0.338244
ENSMUST00000161427.2	726	677	0	0
ENSMUST00000027768.14	8506	8457	1367.88	10.9653
ENSMUST00000125816.2	769	720	81.275	7.65269
ENSMUST00000127250.2	680	631	39.9388	4.29097
ENSMUST00000140489.2	1494	1445	0	0
ENSMUST00000145968.3	530	481	38.2006	5.38412
ENSMUST00000147137.2	746	697	0	0
ENSMUST00000151734.2	2570	2521	305.269	8.20918
ENSMUST00000192645.2	3156	3107	4.43766	0.0968282
ENSMUST00000194536.2	3232	3183	0	0
ENSMUST00000097454.3	1301	1252	0	0
ENSMUST00000027050.10	1698	1649	73.7572	3.03231
ENSMUST00000139578.8	2204	2155	159.124	5.00585
ENSMUST00000150509.3	898	849	13.2981	1.06187
ENSMUST00000186528.7	962	913	277.554	20.6094
ENSMUST00000188619.2	771	722	0	0
ENSMUST00000190155.7	877	828	174.679	14.3021
ENSMUST00000191296.2	666	617	6.53816	0.71839
ENSMUST00000027753.13	5164	5115	0	0
ENSMUST00000185328.2	717	668	0	0
ENSMUST00000185356.7	4916	4867	3	0.0417878
ENSMUST00000188206.2	818	769	0	0
ENSMUST00000188831.2	2255	2206	0	0
ENSMUST00000189005.2	440	391	0	0
ENSMUST00000163119.8	4709	4660	610.564	8.8825
ENSMUST00000164108.8	2442	2393	2541.37	71.9969
ENSMUST00000167293.2	681	632	100.217	10.7501
ENSMUST00000167794.2	532	483	197.742	27.755
ENSMUST00000168372.2	543	494	71.5336	9.81687
ENSMUST00000170897.8	600	551	24.5772	3.02392
ENSMUST00000187121.2	3220	3171	0	0
ENSMUST00000027752.15	7622	7573	31.124	0.278623
ENSMUST00000159251.2	924	875	1.62156	0.125636
ENSMUST00000160515.2	466	417	0	0
ENSMUST00000161744.2	1447	1398	2.2544	0.109324
ENSMUST00000163011.2	762	713	0	0
ENSMUST00000211023.2	594	545	0	0
ENSMUST00000042373.12	2092	2043	4	0.132734
ENSMUST00000136614.2	2375	2326	0	0
ENSMUST00000137861.2	682	633	5	0.535496
ENSMUST00000069293.10	12318	12269	0	0
ENSMUST00000185557.2	532	483	0	0
ENSMUST00000185879.2	740	691	0	0
ENSMUST00000187548.2	5370	5321	3.17854	0.0404972
ENSMUST00000188209.2	631	582	0	0
ENSMUST00000190792.2	3465	3416	0	0
ENSMUST00000238212.2	12319	12270	0	0
ENSMUST00000042141.12	4616	4567	2027.99	30.104
ENSMUST00000186380.7	4561	4512	1394.33	20.9501
ENSMUST00000186966.7	2406	2357	0	0
ENSMUST00000188345.2	2346	2297	0	0
ENSMUST00000189425.2	1604	1555	2.43074	0.105974
ENSMUST00000189509.2	2658	2609	23.2473	0.604071
ENSMUST00000189516.2	658	609	0	0
ENSMUST00000190383.2	2274	2225	2.61161	0.0795733
ENSMUST00000190544.7	2018	1969	247.859	8.53391
ENSMUST00000041874.9	1735	1686	3	0.120629
ENSMUST00000187747.2	1290	1241	0	0
ENSMUST00000178395.2	612	563	0	0
ENSMUST00000187094.2	831	782	0	0
ENSMUST00000189339.7	672	623	0	0
ENSMUST00000189749.7	12207	12158	0	0
ENSMUST00000191499.2	390	341	0	0
ENSMUST00000027131.6	5498	5449	374.743	4.66237
ENSMUST00000141226.3	2372	2323	7.25653	0.211772
ENSMUST00000185520.2	497	448	0	0
ENSMUST00000186852.2	565	516	3.30145e-06	4.33755e-07
ENSMUST00000189404.2	951	902	1	0.0751594
ENSMUST00000190006.2	488	439	0	0
ENSMUST00000071087.12	4355	4306	283.569	4.46452
ENSMUST00000117415.8	1272	1223	0	0
ENSMUST00000118263.8	2162	2113	0	0
ENSMUST00000119714.8	1268	1219	1.99966	0.111209
ENSMUST00000122156.8	2535	2486	13.4209	0.365991
ENSMUST00000123261.2	647	598	0	0
ENSMUST00000128164.2	670	621	6.089	0.664728
ENSMUST00000134716.2	541	492	0	0
ENSMUST00000136283.2	778	729	2.43523	0.226466
ENSMUST00000136898.2	436	387	6.333	1.1094
ENSMUST00000143606.8	3383	3334	0	0
ENSMUST00000148663.2	650	601	18.0372	2.03462
ENSMUST00000149214.3	458	409	0	0
ENSMUST00000153804.2	825	776	0	0
ENSMUST00000155974.8	445	396	2.72544	0.466586
ENSMUST00000185422.2	336	287	2.81467	0.664869
ENSMUST00000186294.7	3429	3380	0	0
ENSMUST00000187226.7	1074	1025	23.4811	1.55305
ENSMUST00000188249.7	859	810	11.2997	0.945742
ENSMUST00000188449.7	538	489	0	0
ENSMUST00000190063.7	454	405	0	0
ENSMUST00000190318.2	5009	4960	41.7033	0.570005
ENSMUST00000190610.2	1356	1307	4.14168	0.214828
ENSMUST00000190625.2	312	263	0	0
ENSMUST00000191012.7	345	296	0	0
ENSMUST00000191360.7	637	588	0	0
ENSMUST00000191521.7	487	438	0	0
ENSMUST00000056879.9	528	479	0	0
ENSMUST00000188673.7	554	505	0	0
ENSMUST00000186016.2	1493	1444	41.7697	1.96103
ENSMUST00000191457.2	528	479	0	0
ENSMUST00000187677.2	2327	2278	0	0
ENSMUST00000041776.12	8474	8425	0	0
